"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"1","1","Slobad, Goblin Tinkerer","brc","Near Mint","English","","","2023-05-11 04:15:30.133000","118","False","False",""
"2","2","Slobad, Iron Goblin","one","Near Mint","English","","","2023-05-11 03:39:29.403000","149","False","False",""
"1","1","Slogurk, the Overslime","mid","Near Mint","English","","","2023-05-11 03:39:29.403000","242","False","False",""
"1","1","Sloppity Bilepiper","40k","Near Mint","English","foil","","2023-05-11 04:16:09.937000","59★","False","False",""
"1","1","Sludge Crawler","bfz","Near Mint","English","","","2023-05-11 03:39:29.403000","98","False","False",""
"1","1","Sludge Monster","clb","Near Mint","English","","","2023-05-11 04:27:45.263000","735","False","False",""
"1","1","Slurrk, All-Ingesting","moc","Near Mint","English","","","2023-05-11 04:13:21.283000","312","False","False",""
"1","1","Sly Instigator","clb","Near Mint","English","","","2023-05-11 04:28:15.497000","736","False","False",""
"1","1","Sly Instigator","c21","Near Mint","English","","","2023-05-11 04:36:52.450000","32","False","False",""
"3","3","Smallpox","tsr","Near Mint","English","","","2023-05-11 03:39:29.403000","139","False","False",""
"4","4","Smell Fear","mh2","Near Mint","English","","","2023-05-11 03:39:29.403000","173","False","False",""
"1","1","Smelting Vat","brc","Near Mint","English","","","2023-05-11 04:15:30.133000","18","False","False",""
"8","8","Smite the Monstrous","znr","Near Mint","English","","","2023-05-11 03:39:29.403000","42","False","False",""
"1","1","Smitten Swordmaster // Curry Favor","moc","Near Mint","English","","","2023-05-11 04:13:06.887000","268","False","False",""
"1","1","Smoke Spirits' Aid","nec","Near Mint","English","","","2023-05-11 04:32:14.727000","22","False","False",""
"1","1","Smoldering Crater","c20","Near Mint","English","","","2023-05-11 04:40:06.800000","313","False","False",""
"1","1","Smoldering Marsh","voc","Near Mint","English","","","2023-05-11 04:32:44.193000","183","False","False",""
"2","2","Smoldering Marsh","ncc","Near Mint","English","","","2023-05-11 04:29:57.457000","428","False","False",""
"1","1","Smoldering Marsh","brc","Near Mint","English","","","2023-05-11 04:15:30.133000","202","False","False",""
"2","2","Smoldering Marsh","dmc","Near Mint","English","","","2023-05-11 04:24:17.887000","234","False","False",""
"1","1","Smoldering Marsh","afc","Near Mint","English","","","2023-05-11 04:35:03.783000","262","False","False",""
"1","1","Smoldering Marsh","c20","Near Mint","English","","","2023-05-11 04:39:17.023000","314","False","False",""
"1","1","Smothering Abomination","bfz","Near Mint","English","","","2023-05-11 03:39:29.403000","99","False","False",""
"4","4","Smothering Tithe","2x2","Near Mint","English","","","2023-05-11 03:39:29.403000","31","False","False",""
"1","1","Smuggler's Buggy","ncc","Near Mint","English","","","2023-05-11 04:29:57.457000","84","False","False",""
"1","1","Smuggler's Copter","nec","Near Mint","English","","","2023-05-11 04:31:54.087000","160","False","False",""
"1","1","Smuggler's Share","ncc","Near Mint","English","","","2023-05-11 04:29:11.077000","21","False","False",""
"1","1","Snake Umbra","nec","Near Mint","English","","","2023-05-11 04:32:14.727000","130","False","False",""
"4","4","Snapping Drake","m20","Near Mint","English","","","2023-05-11 03:39:29.403000","318","False","False",""
"1","1","Snapsail Glider","som","Near Mint","English","","","2023-05-11 03:39:29.403000","203","False","False",""
"7","7","Snarespinner","dmu","Near Mint","English","","","2023-05-11 03:39:29.403000","179","False","False",""
"2","2","Sneak Attack","2xm","Near Mint","English","","","2023-05-11 03:39:29.403000","145","False","False",""
"2","2","Snow Day","stx","Near Mint","English","","","2023-05-11 03:39:29.403000","53","False","False",""
"1","1","Snowfield Sinkhole","clb","Near Mint","English","","","2023-05-11 04:25:11.163000","915","False","False",""
"1","1","Snuff Out","gvl","Near Mint","English","","","2023-05-11 03:39:29.403000","53","False","False",""
"4","4","So Shiny","mh2","Near Mint","English","","","2023-05-11 03:39:29.403000","63","False","False",""
"1","1","Soaring Seacliff","c20","Near Mint","English","","","2023-05-11 04:40:26.320000","315","False","False",""
"1","1","Soaring Thought-Thief","znr","Near Mint","English","","","2023-05-11 04:38:52.570000","236","False","False",""
"5","5","Sojourner's Companion","mh2","Near Mint","English","","","2023-05-11 03:39:29.403000","235","False","False",""
"1","1","Sokenzan","moc","Near Mint","English","","","2023-05-11 04:13:06.887000","157","False","False",""
"2","2","Sol Ring","cmr","Near Mint","English","","","2023-05-11 04:38:03.290000","472","False","False",""
"2","2","Sol Ring","znc","Near Mint","English","","","2023-05-11 04:38:36.217000","120","False","False",""
"5","5","Sol Ring","c21","Near Mint","English","","","2023-05-11 04:35:30.470000","263","False","False",""
"2","2","Sol Ring","khc","Near Mint","English","","","2023-05-11 04:37:28.770000","104","False","False",""
"4","4","Sol Ring","afc","Near Mint","English","","","2023-05-11 04:34:00.793000","215","False","False",""
"4","4","Sol Ring","c19","Near Mint","English","","","2023-05-11 04:40:47.203000","221","False","False",""
"5","5","Sol Ring","c20","Near Mint","English","","","2023-05-11 04:39:17.023000","252","False","False",""
"6","6","Worldly Tutor","cc1","Near Mint","English","","","2023-05-11 03:39:29.403000","6","False","False",""
"2","2","Worldslayer","m12","Near Mint","English","","","2023-05-11 03:39:29.403000","222","False","False",""
"5","5","World-Weary","mh2","Near Mint","English","","","2023-05-11 03:39:29.403000","109","False","False",""
"1","1","Worn Powerstone","c18","Near Mint","English","","","2023-05-11 03:39:29.403000","230","False","False",""
"1","1","Worn Powerstone","40k","Near Mint","English","foil","","2023-05-11 04:16:09.937000","263★","False","False",""
"1","1","Wort, the Raidmother","c20","Near Mint","English","","","2023-05-11 04:39:34.377000","234","False","False",""
"1","1","Worthy Knight","moc","Near Mint","English","","","2023-05-11 04:13:06.887000","217","False","False",""
"4","4","Wrath of God","2xm","Near Mint","English","","","2023-05-11 03:39:29.403000","39","False","False",""
"1","1","Wrathful Red Dragon","clb","Near Mint","English","","","2023-05-11 03:39:29.403000","207","False","False",""
"1","1","Wreck Hunter","brc","Near Mint","English","","","2023-05-11 04:15:08.683000","11","False","False",""
"1","1","Wrenn and Seven","mid","Near Mint","English","","","2023-05-11 03:39:29.403000","208","False","False",""
"2","2","Wrenn and Six","2x2","Near Mint","English","","","2023-05-11 03:39:29.403000","296","False","False",""
"1","1","Wrenn's Resolve","mom","Near Mint","English","","","2023-05-11 04:12:54.543000","173","False","False",""
"4","4","Wren's Run Hydra","mh2","Near Mint","English","","","2023-05-11 03:39:29.403000","183","False","False",""
"2","2","Wrexial, the Risen Deep","ncc","Near Mint","English","","","2023-05-11 03:39:29.403000","359","False","False",""
"6","6","Wring Flesh","m14","Near Mint","English","","","2023-05-11 03:39:29.403000","122","False","False",""
"1","1","Writ of Return","ncc","Near Mint","English","","","2023-05-11 04:29:11.077000","42","False","False",""
"1","1","Wulfgar of Icewind Dale","afc","Near Mint","English","","","2023-05-11 04:34:18.350000","56","False","False",""
"1","1","Wurmquake","onc","Near Mint","English","","","2023-05-11 04:14:17.520000","19","False","False",""
"4","4","Wurm's Tooth","m12","Near Mint","English","","","2023-05-11 03:39:29.403000","223","False","False",""
"1","1","Wydwen, the Biting Gale","c20","Near Mint","English","","","2023-05-11 04:40:26.320000","235","False","False",""
"1","1","Wyleth, Soul of Steel","cmr","Near Mint","English","foil","","2023-05-11 04:38:20.830000","362","False","False",""
"4","4","Xander's Lounge","snc","Near Mint","English","","","2023-05-11 03:39:29.403000","260","False","False",""
"1","1","Xander's Pact","ncc","Near Mint","English","","","2023-05-11 04:29:57.457000","43","False","False",""
"1","1","Xantcha, Sleeper Agent","c18","Near Mint","English","","","2023-05-11 03:39:29.403000","50","False","False",""
"1","1","Xathrid Necromancer","c20","Near Mint","English","","","2023-05-11 04:39:17.023000","141","False","False",""
"1","1","Xenagos, the Reveler","clb","Near Mint","English","","","2023-05-11 04:28:45.500000","853","False","False",""
"5","5","Xenograft","nph","Near Mint","English","","","2023-05-11 03:39:29.403000","51","False","False",""
"1","1","Xerex Strobe-Knight","mom","Near Mint","English","","","2023-05-11 04:13:06.887000","85","False","False",""
"1","1","Xira Arien","me3","Near Mint","English","","","2023-05-11 03:39:29.403000","187","False","False",""
"1","1","Xyris, the Writhing Storm","dmc","Near Mint","English","","","2023-05-11 04:24:17.887000","175","False","False",""
"1","1","Xyris, the Writhing Storm","c20","Near Mint","English","","","2023-05-11 04:39:34.377000","18","False","False",""
"2","2","Yahenni, Undying Partisan","2x2","Near Mint","English","","","2023-05-11 03:39:29.403000","99","False","False",""
"1","1","Yannik, Scavenging Sentinel","c20","Near Mint","English","","","2023-05-11 04:39:50.937000","19","False","False",""
"1","1","Yarok, the Desecrated","m20","Near Mint","English","","","2023-05-11 03:39:29.403000","220","False","False",""
"1","1","Yavimaya Coast","c19","Near Mint","English","","","2023-05-11 04:40:47.203000","287","False","False",""
"1","1","Yavimaya Coast","c20","Near Mint","English","","","2023-05-11 04:39:34.377000","322","False","False",""
"1","1","Yavimaya Coast","c21","Near Mint","English","","","2023-05-11 04:36:32.777000","409","False","False",""
"1","1","Yavimaya Dryad","c20","Near Mint","English","","","2023-05-11 04:40:26.320000","197","False","False",""
"1","1","Yavimaya Elder","cmr","Near Mint","English","","","2023-05-11 04:38:03.290000","441","False","False",""
"1","1","Yavimaya Elder","znc","Near Mint","English","","","2023-05-11 04:38:36.217000","87","False","False",""
"7","7","Yavimaya Elder","mic","Near Mint","English","","","2023-05-11 03:39:29.403000","147","False","False",""
"2","2","Yavimaya Wurm","m11","Near Mint","English","","","2023-05-11 03:39:29.403000","200","False","False",""
"1","1","Yavimaya, Cradle of Growth","mh2","Near Mint","English","","","2023-05-11 03:39:29.403000","261","False","False",""
"1","1","Yawgmoth, Thran Physician","mh1","Near Mint","English","","","2023-05-11 03:39:29.403000","116","False","False",""
"1","1","Yawgmoth's Vile Offering","dom","Near Mint","English","","","2023-05-11 03:39:29.403000","114","False","False",""
"1","1","Yawgmoth's Vile Offering","moc","Near Mint","English","","","2023-05-11 04:11:23.677000","271","False","False",""
"1","1","Yawning Fissure","m10","Near Mint","English","","","2023-05-11 03:39:29.403000","164","False","False",""
"1","1","Yedora, Grave Gardener","c21","Near Mint","English","","","2023-05-11 04:36:10.830000","70","False","False",""
"1","1","You Find Some Prisoners","afr","Near Mint","English","","","2023-05-11 04:35:03.783000","169","False","False",""
"1","1","Young Necromancer","mh2","Near Mint","English","","","2023-05-11 03:39:29.403000","110","False","False",""
"4","4","Young Pyromancer","2x2","Near Mint","English","","","2023-05-11 03:39:29.403000","131","False","False",""
"2","2","Yusri, Fortune's Flame","phed","Near Mint","English","","","2023-05-11 03:39:29.403000","61","False","False",""
"1","1","Zaffai, Thunder Conductor","c21","Near Mint","English","foil","","2023-05-11 04:36:52.450000","4","False","False",""
"4","4","Zagoth Triome","iko","Near Mint","English","","","2023-05-11 03:39:29.403000","259","False","False",""
"1","1","Zameck Guildmage","gtc","Near Mint","English","","","2023-05-11 03:39:29.403000","209","False","False",""
"1","1","Zaxara, the Exemplary","dmc","Near Mint","English","","","2023-05-11 04:24:17.887000","176","False","False",""
"1","1","Zaxara, the Exemplary","c20","Near Mint","English","","","2023-05-11 04:40:26.320000","20","False","False",""
"3","3","Zealot's Conviction","one","Near Mint","English","","","2023-05-11 03:39:29.403000","39","False","False",""
"1","1","Zedruu the Greathearted","c16","Near Mint","English","","","2023-05-11 03:39:29.403000","231","False","False",""
"2","2","Zegana, Utopian Speaker","rna","Near Mint","English","","","2023-05-11 03:39:29.403000","214","False","False",""
"1","1","Zellix, Sanity Flayer","clb","Near Mint","English","foil","","2023-05-11 04:27:45.263000","652","False","False",""
"4","4","Zendikar Incarnate","c18","Near Mint","English","","","2023-05-11 03:39:29.403000","195","False","False",""
"1","1","Zendikar's Roil","znc","Near Mint","English","","","2023-05-11 04:38:36.217000","88","False","False",""
"2","2","Zenith Chronicler","one","Near Mint","English","","","2023-05-11 03:39:29.403000","246","False","False",""
"1","1","Zenith Flare","iko","Near Mint","English","","","2023-05-11 04:40:06.800000","217","False","False",""
"1","1","Zephyr Sprite","m10","Near Mint","English","","","2023-05-11 03:39:29.403000","82","False","False",""
"1","1","Zephyrim","40k","Near Mint","English","","","2023-05-11 04:18:16.417000","20","False","False",""
"1","1","Zephyrim","40k","Near Mint","English","foil","","2023-05-11 04:16:35.363000","20★","False","False",""
"1","1","Zeriam, Golden Wind","dmc","Near Mint","English","","","2023-05-11 04:24:45.397000","5","False","False",""
"1","1","Zetalpa, Primal Dawn","dmc","Near Mint","English","","","2023-05-11 04:24:45.397000","108","False","False",""
"1","1","Zetalpa, Primal Dawn","c20","Near Mint","English","","","2023-05-11 04:39:50.937000","107","False","False",""
"1","1","Zetalpa, Primal Dawn","c21","Near Mint","English","","","2023-05-11 04:35:52.227000","112","False","False",""
"1","1","Zetalpa, Primal Dawn","c19","Near Mint","English","","","2023-05-11 04:41:05.377000","79","False","False",""
"1","1","Zhalfirin Void","afc","Near Mint","English","","","2023-05-11 04:35:03.783000","273","False","False",""
"1","1","Ziatora, the Incinerator","snc","Near Mint","English","","","2023-05-11 03:39:29.403000","231","False","False",""
"4","4","Ziatora's Proving Ground","snc","Near Mint","English","","","2023-05-11 03:39:29.403000","261","False","False",""
